Date,Hour,Route ID,Direction,Stop ID,Stop Sequence,Boardings,Alightings,Trips,Stop Name,Period
2025-01-08,2025-01-08 18:00:00,M66,E,403492,6,13,0,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-08,2025-01-08 18:00:00,M66,E,403494,7,7,4,4,E 65 ST/5 AV,Evening
2025-01-08,2025-01-08 18:00:00,M66,E,404994,8,3,11,4,MADISON AV/E 65 ST,Evening
2025-01-08,2025-01-08 18:00:00,M66,E,403495,9,9,9,6,MADISON AV/E 67 ST,Evening
2025-01-08,2025-01-08 18:00:00,M66,E,403497,10,20,31,6,E 68 ST/LEXINGTON AV,Evening
2025-01-08,2025-01-08 06:00:00,M66,E,403492,6,4,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-08,2025-01-08 06:00:00,M66,E,403494,7,0,1,1,E 65 ST/5 AV,Morning
2025-01-08,2025-01-08 06:00:00,M66,E,404994,8,1,2,1,MADISON AV/E 65 ST,Morning
2025-01-08,2025-01-08 06:00:00,M66,E,403495,9,3,0,2,MADISON AV/E 67 ST,Morning
2025-01-08,2025-01-08 06:00:00,M66,E,403497,10,45,7,3,E 68 ST/LEXINGTON AV,Morning
2025-01-08,2025-01-08 17:00:00,M66,E,403492,6,18,2,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-08,2025-01-08 17:00:00,M66,E,403494,7,8,11,7,E 65 ST/5 AV,Evening
2025-01-08,2025-01-08 17:00:00,M66,E,404994,8,9,18,6,MADISON AV/E 65 ST,Evening
2025-01-08,2025-01-08 17:00:00,M66,E,403495,9,8,5,7,MADISON AV/E 67 ST,Evening
2025-01-08,2025-01-08 17:00:00,M66,E,403497,10,23,48,8,E 68 ST/LEXINGTON AV,Evening
2025-01-08,2025-01-08 19:00:00,M66,E,403492,6,13,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-08,2025-01-08 19:00:00,M66,E,403494,7,0,2,1,E 65 ST/5 AV,Evening
2025-01-08,2025-01-08 19:00:00,M66,E,404994,8,3,4,3,MADISON AV/E 65 ST,Evening
2025-01-08,2025-01-08 19:00:00,M66,E,403495,9,5,4,3,MADISON AV/E 67 ST,Evening
2025-01-08,2025-01-08 19:00:00,M66,E,403497,10,13,20,4,E 68 ST/LEXINGTON AV,Evening
2025-01-08,2025-01-08 07:00:00,M66,E,403492,6,32,0,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-08,2025-01-08 07:00:00,M66,E,403494,7,4,28,6,E 65 ST/5 AV,Morning
2025-01-08,2025-01-08 07:00:00,M66,E,404994,8,5,26,8,MADISON AV/E 65 ST,Morning
2025-01-08,2025-01-08 07:00:00,M66,E,403495,9,7,14,7,MADISON AV/E 67 ST,Morning
2025-01-08,2025-01-08 07:00:00,M66,E,403497,10,123,28,7,E 68 ST/LEXINGTON AV,Morning
2025-01-08,2025-01-08 08:00:00,M66,E,403497,10,101,34,9,E 68 ST/LEXINGTON AV,Morning
2025-01-08,2025-01-08 15:00:00,M66,E,403492,6,30,11,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-08,2025-01-08 15:00:00,M66,E,403494,7,9,14,5,E 65 ST/5 AV,Evening
2025-01-08,2025-01-08 15:00:00,M66,E,404994,8,7,21,5,MADISON AV/E 65 ST,Evening
2025-01-08,2025-01-08 15:00:00,M66,E,403495,9,8,12,6,MADISON AV/E 67 ST,Evening
2025-01-08,2025-01-08 15:00:00,M66,E,403497,10,26,41,5,E 68 ST/LEXINGTON AV,Evening
2025-01-09,2025-01-09 09:00:00,M66,E,403492,6,14,0,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-09,2025-01-09 09:00:00,M66,E,403494,7,2,10,2,E 65 ST/5 AV,Morning
2025-01-09,2025-01-09 09:00:00,M66,E,404994,8,1,10,5,MADISON AV/E 65 ST,Morning
2025-01-09,2025-01-09 09:00:00,M66,E,403495,9,5,15,4,MADISON AV/E 67 ST,Morning
2025-01-09,2025-01-09 09:00:00,M66,E,403497,10,64,14,6,E 68 ST/LEXINGTON AV,Morning
2025-01-09,2025-01-09 17:00:00,M66,E,403492,6,43,5,8,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-09,2025-01-09 17:00:00,M66,E,403494,7,4,12,6,E 65 ST/5 AV,Evening
2025-01-09,2025-01-09 17:00:00,M66,E,404994,8,6,13,7,MADISON AV/E 65 ST,Evening
2025-01-09,2025-01-09 17:00:00,M66,E,403495,9,8,15,6,MADISON AV/E 67 ST,Evening
2025-01-09,2025-01-09 17:00:00,M66,E,403497,10,20,42,9,E 68 ST/LEXINGTON AV,Evening
2025-01-09,2025-01-09 10:00:00,M66,E,403492,6,10,2,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-09,2025-01-09 10:00:00,M66,E,403494,7,0,6,3,E 65 ST/5 AV,Morning
2025-01-09,2025-01-09 10:00:00,M66,E,404994,8,0,5,3,MADISON AV/E 65 ST,Morning
2025-01-09,2025-01-09 10:00:00,M66,E,403495,9,2,6,3,MADISON AV/E 67 ST,Morning
2025-01-09,2025-01-09 10:00:00,M66,E,403497,10,11,4,3,E 68 ST/LEXINGTON AV,Morning
2025-01-09,2025-01-09 16:00:00,M66,E,403492,6,25,0,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-09,2025-01-09 16:00:00,M66,E,403494,7,5,8,5,E 65 ST/5 AV,Evening
2025-01-09,2025-01-09 16:00:00,M66,E,404994,8,5,13,6,MADISON AV/E 65 ST,Evening
2025-01-09,2025-01-09 16:00:00,M66,E,403495,9,11,16,6,MADISON AV/E 67 ST,Evening
2025-01-09,2025-01-09 16:00:00,M66,E,403497,10,11,54,8,E 68 ST/LEXINGTON AV,Evening
2025-01-09,2025-01-09 18:00:00,M66,E,403492,6,19,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-09,2025-01-09 18:00:00,M66,E,403494,7,4,3,3,E 65 ST/5 AV,Evening
2025-01-09,2025-01-09 18:00:00,M66,E,404994,8,7,11,6,MADISON AV/E 65 ST,Evening
2025-01-09,2025-01-09 18:00:00,M66,E,403495,9,5,9,4,MADISON AV/E 67 ST,Evening
2025-01-09,2025-01-09 18:00:00,M66,E,403497,10,16,41,6,E 68 ST/LEXINGTON AV,Evening
2025-01-09,2025-01-09 07:00:00,M66,E,403492,6,36,0,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-09,2025-01-09 07:00:00,M66,E,403494,7,4,34,8,E 65 ST/5 AV,Morning
2025-01-09,2025-01-09 07:00:00,M66,E,404994,8,5,25,7,MADISON AV/E 65 ST,Morning
2025-01-09,2025-01-09 07:00:00,M66,E,403495,9,6,12,6,MADISON AV/E 67 ST,Morning
2025-01-09,2025-01-09 07:00:00,M66,E,403497,10,116,27,6,E 68 ST/LEXINGTON AV,Morning
2025-01-09,2025-01-09 15:00:00,M66,E,403492,6,27,10,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-09,2025-01-09 15:00:00,M66,E,403494,7,4,17,6,E 65 ST/5 AV,Evening
2025-01-09,2025-01-09 15:00:00,M66,E,404994,8,5,13,6,MADISON AV/E 65 ST,Evening
2025-01-09,2025-01-09 15:00:00,M66,E,403495,9,5,6,6,MADISON AV/E 67 ST,Evening
2025-01-09,2025-01-09 15:00:00,M66,E,403497,10,28,74,8,E 68 ST/LEXINGTON AV,Evening
2025-01-09,2025-01-09 19:00:00,M66,E,403492,6,12,0,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-09,2025-01-09 19:00:00,M66,E,403494,7,0,5,2,E 65 ST/5 AV,Evening
2025-01-09,2025-01-09 19:00:00,M66,E,404994,8,1,3,2,MADISON AV/E 65 ST,Evening
2025-01-09,2025-01-09 19:00:00,M66,E,403495,9,2,6,3,MADISON AV/E 67 ST,Evening
2025-01-09,2025-01-09 19:00:00,M66,E,403497,10,3,7,3,E 68 ST/LEXINGTON AV,Evening
2025-01-09,2025-01-09 06:00:00,M66,E,403492,6,9,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-09,2025-01-09 06:00:00,M66,E,403494,7,1,5,4,E 65 ST/5 AV,Morning
2025-01-09,2025-01-09 06:00:00,M66,E,404994,8,1,7,4,MADISON AV/E 65 ST,Morning
2025-01-09,2025-01-09 06:00:00,M66,E,403495,9,7,5,6,MADISON AV/E 67 ST,Morning
2025-01-09,2025-01-09 06:00:00,M66,E,403497,10,97,9,5,E 68 ST/LEXINGTON AV,Morning
2025-01-09,2025-01-09 08:00:00,M66,E,403492,6,20,1,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-09,2025-01-09 08:00:00,M66,E,403494,7,4,24,8,E 65 ST/5 AV,Morning
2025-01-09,2025-01-09 08:00:00,M66,E,404994,8,1,17,5,MADISON AV/E 65 ST,Morning
2025-01-09,2025-01-09 08:00:00,M66,E,403495,9,8,19,7,MADISON AV/E 67 ST,Morning
2025-01-09,2025-01-09 08:00:00,M66,E,403497,10,88,32,9,E 68 ST/LEXINGTON AV,Morning
2025-01-10,2025-01-10 06:00:00,M66,E,403497,10,54,10,3,E 68 ST/LEXINGTON AV,Morning
2025-01-10,2025-01-10 15:00:00,M66,E,403492,6,29,8,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-10,2025-01-10 15:00:00,M66,E,403494,7,5,12,6,E 65 ST/5 AV,Evening
2025-01-10,2025-01-10 15:00:00,M66,E,404994,8,4,17,5,MADISON AV/E 65 ST,Evening
2025-01-10,2025-01-10 15:00:00,M66,E,403495,9,8,28,7,MADISON AV/E 67 ST,Evening
2025-01-10,2025-01-10 15:00:00,M66,E,403497,10,39,56,7,E 68 ST/LEXINGTON AV,Evening
2025-01-10,2025-01-10 16:00:00,M66,E,403492,6,31,2,9,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-10,2025-01-10 16:00:00,M66,E,403494,7,4,9,7,E 65 ST/5 AV,Evening
2025-01-10,2025-01-10 16:00:00,M66,E,404994,8,8,20,9,MADISON AV/E 65 ST,Evening
2025-01-10,2025-01-10 16:00:00,M66,E,403495,9,6,11,5,MADISON AV/E 67 ST,Evening
2025-01-10,2025-01-10 16:00:00,M66,E,403497,10,25,39,10,E 68 ST/LEXINGTON AV,Evening
2025-01-10,2025-01-10 10:00:00,M66,E,403492,6,7,0,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-10,2025-01-10 10:00:00,M66,E,403494,7,2,18,5,E 65 ST/5 AV,Morning
2025-01-10,2025-01-10 10:00:00,M66,E,404994,8,0,16,4,MADISON AV/E 65 ST,Morning
2025-01-10,2025-01-10 10:00:00,M66,E,403495,9,5,3,3,MADISON AV/E 67 ST,Morning
2025-01-10,2025-01-10 10:00:00,M66,E,403497,10,32,17,4,E 68 ST/LEXINGTON AV,Morning
2025-01-10,2025-01-10 06:00:00,M66,E,403492,6,11,0,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-10,2025-01-10 06:00:00,M66,E,403494,7,1,5,3,E 65 ST/5 AV,Morning
2025-01-10,2025-01-10 06:00:00,M66,E,404994,8,0,4,3,MADISON AV/E 65 ST,Morning
2025-01-10,2025-01-10 06:00:00,M66,E,403495,9,3,3,3,MADISON AV/E 67 ST,Morning
2025-01-10,2025-01-10 09:00:00,M66,E,403492,6,17,2,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-10,2025-01-10 09:00:00,M66,E,403494,7,3,26,5,E 65 ST/5 AV,Morning
2025-01-10,2025-01-10 09:00:00,M66,E,404994,8,4,14,3,MADISON AV/E 65 ST,Morning
2025-01-10,2025-01-10 09:00:00,M66,E,403495,9,3,7,5,MADISON AV/E 67 ST,Morning
2025-01-10,2025-01-10 09:00:00,M66,E,403497,10,74,18,5,E 68 ST/LEXINGTON AV,Morning
2025-01-10,2025-01-10 18:00:00,M66,E,403492,6,34,1,8,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-10,2025-01-10 18:00:00,M66,E,403494,7,7,10,4,E 65 ST/5 AV,Evening
2025-01-10,2025-01-10 18:00:00,M66,E,404994,8,6,15,5,MADISON AV/E 65 ST,Evening
2025-01-10,2025-01-10 18:00:00,M66,E,403495,9,6,18,4,MADISON AV/E 67 ST,Evening
2025-01-10,2025-01-10 18:00:00,M66,E,403497,10,25,45,8,E 68 ST/LEXINGTON AV,Evening
2025-01-10,2025-01-10 07:00:00,M66,E,403492,6,25,2,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-10,2025-01-10 07:00:00,M66,E,403494,7,6,26,6,E 65 ST/5 AV,Morning
2025-01-10,2025-01-10 07:00:00,M66,E,404994,8,6,23,5,MADISON AV/E 65 ST,Morning
2025-01-10,2025-01-10 07:00:00,M66,E,403495,9,10,11,6,MADISON AV/E 67 ST,Morning
2025-01-10,2025-01-10 07:00:00,M66,E,403497,10,52,28,6,E 68 ST/LEXINGTON AV,Morning
2025-01-10,2025-01-10 08:00:00,M66,E,403492,6,41,8,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-10,2025-01-10 08:00:00,M66,E,403494,7,9,33,6,E 65 ST/5 AV,Morning
2025-01-10,2025-01-10 08:00:00,M66,E,404994,8,3,13,5,MADISON AV/E 65 ST,Morning
2025-01-10,2025-01-10 08:00:00,M66,E,403495,9,6,27,8,MADISON AV/E 67 ST,Morning
2025-01-10,2025-01-10 08:00:00,M66,E,403497,10,137,32,9,E 68 ST/LEXINGTON AV,Morning
2025-01-10,2025-01-10 17:00:00,M66,E,403497,10,20,33,8,E 68 ST/LEXINGTON AV,Evening
2025-01-10,2025-01-10 19:00:00,M66,E,403492,6,6,0,2,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-10,2025-01-10 19:00:00,M66,E,403494,7,7,3,4,E 65 ST/5 AV,Evening
2025-01-10,2025-01-10 19:00:00,M66,E,404994,8,4,5,4,MADISON AV/E 65 ST,Evening
2025-01-10,2025-01-10 19:00:00,M66,E,403495,9,1,4,3,MADISON AV/E 67 ST,Evening
2025-01-10,2025-01-10 19:00:00,M66,E,403497,10,8,15,5,E 68 ST/LEXINGTON AV,Evening
2025-01-10,2025-01-10 17:00:00,M66,E,403492,6,33,1,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-10,2025-01-10 17:00:00,M66,E,403494,7,6,13,5,E 65 ST/5 AV,Evening
2025-01-10,2025-01-10 17:00:00,M66,E,404994,8,4,9,5,MADISON AV/E 65 ST,Evening
2025-01-10,2025-01-10 17:00:00,M66,E,403495,9,5,12,5,MADISON AV/E 67 ST,Evening
2025-01-13,2025-01-13 08:00:00,M66,E,403492,6,38,10,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-13,2025-01-13 08:00:00,M66,E,403494,7,7,48,9,E 65 ST/5 AV,Morning
2025-01-13,2025-01-13 08:00:00,M66,E,404994,8,2,24,9,MADISON AV/E 65 ST,Morning
2025-01-13,2025-01-13 08:00:00,M66,E,403495,9,7,20,10,MADISON AV/E 67 ST,Morning
2025-01-13,2025-01-13 08:00:00,M66,E,403497,10,121,33,11,E 68 ST/LEXINGTON AV,Morning
2025-01-13,2025-01-13 19:00:00,M66,E,403497,10,8,21,6,E 68 ST/LEXINGTON AV,Evening
2025-01-13,2025-01-13 09:00:00,M66,E,403492,6,15,0,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-13,2025-01-13 09:00:00,M66,E,403494,7,4,17,5,E 65 ST/5 AV,Morning
2025-01-13,2025-01-13 09:00:00,M66,E,404994,8,6,4,4,MADISON AV/E 65 ST,Morning
2025-01-13,2025-01-13 09:00:00,M66,E,403495,9,6,8,5,MADISON AV/E 67 ST,Morning
2025-01-13,2025-01-13 09:00:00,M66,E,403497,10,53,18,6,E 68 ST/LEXINGTON AV,Morning
2025-01-13,2025-01-13 16:00:00,M66,E,403492,6,21,1,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-13,2025-01-13 18:00:00,M66,E,403492,6,33,0,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-13,2025-01-13 18:00:00,M66,E,403494,7,2,4,3,E 65 ST/5 AV,Evening
2025-01-13,2025-01-13 18:00:00,M66,E,404994,8,4,9,4,MADISON AV/E 65 ST,Evening
2025-01-13,2025-01-13 18:00:00,M66,E,403495,9,6,8,6,MADISON AV/E 67 ST,Evening
2025-01-13,2025-01-13 18:00:00,M66,E,403497,10,17,44,6,E 68 ST/LEXINGTON AV,Evening
2025-01-13,2025-01-13 17:00:00,M66,E,403492,6,28,3,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-13,2025-01-13 19:00:00,M66,E,403492,6,6,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-13,2025-01-13 19:00:00,M66,E,403494,7,1,2,1,E 65 ST/5 AV,Evening
2025-01-13,2025-01-13 19:00:00,M66,E,404994,8,4,6,5,MADISON AV/E 65 ST,Evening
2025-01-13,2025-01-13 19:00:00,M66,E,403495,9,4,7,4,MADISON AV/E 67 ST,Evening
2025-01-13,2025-01-13 06:00:00,M66,E,403492,6,14,0,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-13,2025-01-13 06:00:00,M66,E,403494,7,3,6,4,E 65 ST/5 AV,Morning
2025-01-13,2025-01-13 06:00:00,M66,E,404994,8,0,8,3,MADISON AV/E 65 ST,Morning
2025-01-13,2025-01-13 06:00:00,M66,E,403495,9,3,2,3,MADISON AV/E 67 ST,Morning
2025-01-13,2025-01-13 06:00:00,M66,E,403497,10,75,11,5,E 68 ST/LEXINGTON AV,Morning
2025-01-13,2025-01-13 07:00:00,M66,E,403492,6,42,0,9,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-13,2025-01-13 07:00:00,M66,E,403494,7,12,35,10,E 65 ST/5 AV,Morning
2025-01-13,2025-01-13 07:00:00,M66,E,404994,8,4,28,8,MADISON AV/E 65 ST,Morning
2025-01-13,2025-01-13 07:00:00,M66,E,403495,9,11,18,8,MADISON AV/E 67 ST,Morning
2025-01-13,2025-01-13 07:00:00,M66,E,403497,10,160,38,10,E 68 ST/LEXINGTON AV,Morning
2025-01-13,2025-01-13 15:00:00,M66,E,403492,6,43,8,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-13,2025-01-13 15:00:00,M66,E,403494,7,4,21,6,E 65 ST/5 AV,Evening
2025-01-13,2025-01-13 15:00:00,M66,E,404994,8,9,25,7,MADISON AV/E 65 ST,Evening
2025-01-13,2025-01-13 15:00:00,M66,E,403495,9,6,17,7,MADISON AV/E 67 ST,Evening
2025-01-13,2025-01-13 15:00:00,M66,E,403497,10,27,52,6,E 68 ST/LEXINGTON AV,Evening
2025-01-13,2025-01-13 17:00:00,M66,E,403494,7,2,7,4,E 65 ST/5 AV,Evening
2025-01-13,2025-01-13 17:00:00,M66,E,404994,8,4,15,4,MADISON AV/E 65 ST,Evening
2025-01-13,2025-01-13 17:00:00,M66,E,403495,9,6,14,5,MADISON AV/E 67 ST,Evening
2025-01-13,2025-01-13 17:00:00,M66,E,403497,10,17,47,7,E 68 ST/LEXINGTON AV,Evening
2025-01-13,2025-01-13 10:00:00,M66,E,403492,6,17,1,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-13,2025-01-13 10:00:00,M66,E,403494,7,5,21,4,E 65 ST/5 AV,Morning
2025-01-13,2025-01-13 10:00:00,M66,E,404994,8,1,14,3,MADISON AV/E 65 ST,Morning
2025-01-13,2025-01-13 10:00:00,M66,E,403495,9,4,9,3,MADISON AV/E 67 ST,Morning
2025-01-13,2025-01-13 10:00:00,M66,E,403497,10,34,21,4,E 68 ST/LEXINGTON AV,Morning
2025-01-13,2025-01-13 16:00:00,M66,E,403494,7,4,12,6,E 65 ST/5 AV,Evening
2025-01-13,2025-01-13 16:00:00,M66,E,404994,8,5,19,7,MADISON AV/E 65 ST,Evening
2025-01-13,2025-01-13 16:00:00,M66,E,403495,9,2,15,3,MADISON AV/E 67 ST,Evening
2025-01-13,2025-01-13 16:00:00,M66,E,403497,10,13,54,7,E 68 ST/LEXINGTON AV,Evening
2025-01-14,2025-01-14 08:00:00,M66,E,403492,6,49,5,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-14,2025-01-14 08:00:00,M66,E,403494,7,18,52,12,E 65 ST/5 AV,Morning
2025-01-14,2025-01-14 08:00:00,M66,E,404994,8,9,27,11,MADISON AV/E 65 ST,Morning
2025-01-14,2025-01-14 08:00:00,M66,E,403495,9,8,22,6,MADISON AV/E 67 ST,Morning
2025-01-14,2025-01-14 08:00:00,M66,E,403497,10,118,52,10,E 68 ST/LEXINGTON AV,Morning
2025-01-14,2025-01-14 16:00:00,M66,E,403492,6,35,3,9,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-14,2025-01-14 16:00:00,M66,E,403494,7,7,13,7,E 65 ST/5 AV,Evening
2025-01-14,2025-01-14 16:00:00,M66,E,404994,8,5,19,10,MADISON AV/E 65 ST,Evening
2025-01-14,2025-01-14 16:00:00,M66,E,403495,9,7,17,7,MADISON AV/E 67 ST,Evening
2025-01-14,2025-01-14 16:00:00,M66,E,403497,10,24,81,11,E 68 ST/LEXINGTON AV,Evening
2025-01-14,2025-01-14 06:00:00,M66,E,403492,6,7,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-14,2025-01-14 06:00:00,M66,E,403494,7,2,4,2,E 65 ST/5 AV,Morning
2025-01-14,2025-01-14 06:00:00,M66,E,404994,8,0,6,4,MADISON AV/E 65 ST,Morning
2025-01-14,2025-01-14 06:00:00,M66,E,403495,9,4,2,3,MADISON AV/E 67 ST,Morning
2025-01-14,2025-01-14 06:00:00,M66,E,403497,10,76,6,5,E 68 ST/LEXINGTON AV,Morning
2025-01-14,2025-01-14 07:00:00,M66,E,403492,6,47,3,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-14,2025-01-14 07:00:00,M66,E,403494,7,8,36,7,E 65 ST/5 AV,Morning
2025-01-14,2025-01-14 07:00:00,M66,E,404994,8,2,23,6,MADISON AV/E 65 ST,Morning
2025-01-14,2025-01-14 07:00:00,M66,E,403495,9,6,14,5,MADISON AV/E 67 ST,Morning
2025-01-14,2025-01-14 07:00:00,M66,E,403497,10,127,44,9,E 68 ST/LEXINGTON AV,Morning
2025-01-14,2025-01-14 15:00:00,M66,E,403492,6,39,8,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-14,2025-01-14 15:00:00,M66,E,403494,7,10,14,7,E 65 ST/5 AV,Evening
2025-01-14,2025-01-14 15:00:00,M66,E,404994,8,8,16,6,MADISON AV/E 65 ST,Evening
2025-01-14,2025-01-14 15:00:00,M66,E,403495,9,8,16,7,MADISON AV/E 67 ST,Evening
2025-01-14,2025-01-14 15:00:00,M66,E,403497,10,33,68,7,E 68 ST/LEXINGTON AV,Evening
2025-01-14,2025-01-14 19:00:00,M66,E,403492,6,8,0,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-14,2025-01-14 19:00:00,M66,E,403494,7,1,0,1,E 65 ST/5 AV,Evening
2025-01-14,2025-01-14 19:00:00,M66,E,404994,8,0,1,1,MADISON AV/E 65 ST,Evening
2025-01-14,2025-01-14 19:00:00,M66,E,403495,9,1,3,3,MADISON AV/E 67 ST,Evening
2025-01-14,2025-01-14 19:00:00,M66,E,403497,10,7,12,3,E 68 ST/LEXINGTON AV,Evening
2025-01-14,2025-01-14 10:00:00,M66,E,403492,6,12,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-14,2025-01-14 10:00:00,M66,E,403494,7,2,3,2,E 65 ST/5 AV,Morning
2025-01-14,2025-01-14 10:00:00,M66,E,404994,8,1,7,2,MADISON AV/E 65 ST,Morning
2025-01-14,2025-01-14 10:00:00,M66,E,403495,9,0,6,2,MADISON AV/E 67 ST,Morning
2025-01-14,2025-01-14 10:00:00,M66,E,403497,10,26,14,3,E 68 ST/LEXINGTON AV,Morning
2025-01-14,2025-01-14 18:00:00,M66,E,403492,6,17,1,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-14,2025-01-14 18:00:00,M66,E,403494,7,2,15,6,E 65 ST/5 AV,Evening
2025-01-14,2025-01-14 18:00:00,M66,E,404994,8,6,14,6,MADISON AV/E 65 ST,Evening
2025-01-14,2025-01-14 18:00:00,M66,E,403495,9,8,15,7,MADISON AV/E 67 ST,Evening
2025-01-14,2025-01-14 18:00:00,M66,E,403497,10,21,34,7,E 68 ST/LEXINGTON AV,Evening
2025-01-14,2025-01-14 09:00:00,M66,E,403492,6,25,2,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-14,2025-01-14 09:00:00,M66,E,403494,7,5,20,6,E 65 ST/5 AV,Morning
2025-01-14,2025-01-14 09:00:00,M66,E,404994,8,6,16,7,MADISON AV/E 65 ST,Morning
2025-01-14,2025-01-14 09:00:00,M66,E,403495,9,28,37,6,MADISON AV/E 67 ST,Morning
2025-01-14,2025-01-14 09:00:00,M66,E,403497,10,89,41,7,E 68 ST/LEXINGTON AV,Morning
2025-01-14,2025-01-14 17:00:00,M66,E,403492,6,31,2,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-14,2025-01-14 17:00:00,M66,E,403494,7,3,7,3,E 65 ST/5 AV,Evening
2025-01-14,2025-01-14 17:00:00,M66,E,404994,8,6,7,6,MADISON AV/E 65 ST,Evening
2025-01-14,2025-01-14 17:00:00,M66,E,403495,9,5,18,6,MADISON AV/E 67 ST,Evening
2025-01-14,2025-01-14 17:00:00,M66,E,403497,10,18,51,9,E 68 ST/LEXINGTON AV,Evening
2025-01-15,2025-01-15 06:00:00,M66,E,403492,6,6,0,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-15,2025-01-15 06:00:00,M66,E,403494,7,0,3,1,E 65 ST/5 AV,Morning
2025-01-15,2025-01-15 06:00:00,M66,E,404994,8,0,1,1,MADISON AV/E 65 ST,Morning
2025-01-15,2025-01-15 06:00:00,M66,E,403495,9,5,1,2,MADISON AV/E 67 ST,Morning
2025-01-15,2025-01-15 06:00:00,M66,E,403497,10,58,7,2,E 68 ST/LEXINGTON AV,Morning
2025-01-15,2025-01-15 15:00:00,M66,E,403492,6,29,4,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-15,2025-01-15 15:00:00,M66,E,403494,7,1,7,3,E 65 ST/5 AV,Evening
2025-01-15,2025-01-15 15:00:00,M66,E,404994,8,4,11,3,MADISON AV/E 65 ST,Evening
2025-01-15,2025-01-15 15:00:00,M66,E,403495,9,3,11,4,MADISON AV/E 67 ST,Evening
2025-01-15,2025-01-15 15:00:00,M66,E,403497,10,19,45,5,E 68 ST/LEXINGTON AV,Evening
2025-01-15,2025-01-15 19:00:00,M66,E,403492,6,4,1,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-01-15,2025-01-15 19:00:00,M66,E,403494,7,1,1,2,E 65 ST/5 AV,Evening
2025-01-15,2025-01-15 19:00:00,M66,E,404994,8,1,6,4,MADISON AV/E 65 ST,Evening
2025-01-15,2025-01-15 19:00:00,M66,E,403495,9,0,8,4,MADISON AV/E 67 ST,Evening
2025-01-15,2025-01-15 19:00:00,M66,E,403497,10,7,19,4,E 68 ST/LEXINGTON AV,Evening
2025-01-15,2025-01-15 08:00:00,M66,E,403492,6,26,3,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-01-15,2025-01-15 08:00:00,M66,E,403494,7,1,43,8,E 65 ST/5 AV,Morning
2025-01-15,2025-01-15 08:00:00,M66,E,404994,8,1,10,5,MADISON AV/E 65 ST,Morning
2025-01-15,2025-01-15 08:00:00,M66,E,403495,9,11,19,7,MADISON AV/E 67 ST,Morning
2025-01-15,2025-01-15 08:00:00,M66,E,403497,10,137,23,8,E 68 ST/LEXINGTON AV,Morning
