"Date","Hour","Route ID","Direction","Stop ID","Stop Sequence","Boardings","Alightings","Trips"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403994","12","1","14","3"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403995","13","1","4","1"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403996","14","2","15","2"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","405627","1","2","0","1"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403488","2","18","0","3"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403489","3","3","0","1"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403995","4","0","1","1"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403491","4","53","4","3"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403996","5","0","11","2"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403492","6","4","0","1"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403494","7","15","15","2"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","404994","8","1","12","2"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403495","9","2","5","1"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","405627","10","15","30","3"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403993","11","7","14","3"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403994","12","2","8","3"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403995","13","1","17","4"
"2025-09-25","2025-09-25 10:00:00 AM","M66","E","403996","14","3","48","4"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403487","1","2","0","1"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403488","2","18","0","3"
"2025-09-25","2025-09-25 01:00:00 PM","M66","E","403489","3","21","1","4"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403487","1","9","1","3"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403488","2","15","0","3"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403489","3","12","1","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403491","4","34","5","3"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403492","6","30","2","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403494","7","0","16","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","404994","8","2","7","3"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403495","9","1","8","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","405627","10","3","13","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403993","11","3","12","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403994","12","0","2","1"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403995","13","0","12","2"
"2025-09-25","2025-09-25 06:00:00 PM","M66","E","403996","14","2","11","2"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403488","2","2","0","1"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403489","3","5","1","2"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403491","4","55","0","4"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403492","6","21","0","3"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403494","7","1","8","2"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","404994","8","1","7","3"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403495","9","1","5","3"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","405627","10","6","25","3"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403993","11","0","10","3"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403994","12","0","13","4"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403995","13","0","19","4"
"2025-09-25","2025-09-25 08:00:00 PM","M66","E","403996","14","1","8","4"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","403491","4","20","1","3"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","403492","6","3","0","3"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","404994","8","0","2","2"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","403495","9","0","2","2"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","405627","10","18","3","2"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","403994","12","1","6","3"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","403995","13","0","14","2"
"2025-09-26","2025-09-26 05:00:00 AM","M66","E","403996","14","3","21","3"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403487","1","17","2","5"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403488","2","21","0","4"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403489","3","16","0","4"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403491","4","37","5","4"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403492","6","13","2","4"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403494","7","3","9","4"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","404994","8","1","6","3"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403495","9","1","2","2"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","405627","10","7","31","3"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403993","11","5","10","3"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403994","12","0","6","2"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403995","13","0","13","3"
"2025-09-26","2025-09-26 01:00:00 PM","M66","E","403996","14","0","19","3"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403487","1","6","1","2"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403488","2","6","0","3"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403489","3","5","0","2"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403491","4","23","1","3"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403573","5","28","1","1"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403492","6","8","0","3"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403494","7","0","1","1"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","404994","8","0","6","2"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","405627","10","9","21","4"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403993","11","0","6","4"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403994","12","0","14","2"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403995","13","0","18","3"
"2025-09-26","2025-09-26 10:00:00 PM","M66","E","403996","14","3","14","4"
"2025-09-26","2025-09-27 12:00:00 AM","M66","E","405627","10","0","13","1"
"2025-09-26","2025-09-27 12:00:00 AM","M66","E","403995","13","0","1","1"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","405627","1","3","0","1"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403487","1","36","0","5"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403488","2","24","0","4"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403994","3","1","3","1"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403489","3","9","1","4"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403491","4","49","4","5"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403492","6","29","3","5"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403494","7","8","13","3"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","404994","8","1","26","5"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403495","9","1","18","5"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","405627","10","53","36","6"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403993","11","5","12","4"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403994","12","3","23","6"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403995","13","0","41","6"
"2025-09-26","2025-09-26 09:00:00 AM","M66","E","403996","14","0","43","6"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403487","1","7","2","4"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403488","2","16","0","4"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403489","3","64","2","5"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403491","4","40","15","4"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403492","6","25","2","4"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403494","7","9","53","5"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","404994","8","5","12","6"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403495","9","9","13","5"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","405627","10","36","49","6"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403993","11","2","8","4"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403994","12","1","7","4"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403995","13","1","33","6"
"2025-09-26","2025-09-26 12:00:00 PM","M66","E","403996","14","2","43","6"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","403494","7","3","5","3"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","404994","8","1","2","2"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","403495","9","0","12","4"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","405627","10","17","24","5"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","403993","11","4","9","4"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","403994","12","3","35","5"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","403995","13","1","19","3"
"2025-09-26","2025-09-26 07:00:00 PM","M66","E","403996","14","1","12","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403487","1","6","0","2"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403488","2","44","0","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403489","3","36","0","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403491","4","38","7","3"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403487","1","8","0","4"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403488","2","30","3","7"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403489","3","42","0","6"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403491","4","47","14","6"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403492","6","25","5","6"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403494","7","8","21","5"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","404994","8","8","24","6"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403495","9","5","17","5"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","405627","10","23","70","8"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403993","11","2","24","4"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403994","12","41","24","7"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403995","13","0","25","5"
"2025-09-26","2025-09-26 04:00:00 PM","M66","E","403996","14","34","30","5"
"2025-09-26","2025-09-26 04:00:00 AM","M66","E","405627","10","0","1","0"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","405627","1","10","3","1"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403487","1","25","1","5"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403993","2","2","0","1"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403488","2","30","0","6"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403489","3","14","1","5"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403491","4","132","5","7"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403995","4","0","2","1"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403996","5","1","10","1"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403492","6","58","8","7"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403494","7","1","40","8"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","404994","8","1","19","6"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403495","9","9","32","9"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","405627","10","76","35","9"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403993","11","7","28","5"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403994","12","3","68","8"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403995","13","0","59","9"
"2025-09-26","2025-09-26 08:00:00 AM","M66","E","403996","14","7","95","9"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403487","1","7","0","3"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403488","2","33","0","7"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403489","3","15","4","6"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403491","4","58","7","6"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403492","6","29","2","6"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403494","7","0","4","1"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","404994","8","4","19","5"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403495","9","4","10","7"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","405627","10","12","46","7"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403993","11","3","11","5"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403994","12","1","18","4"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403995","13","0","34","6"
"2025-09-26","2025-09-26 06:00:00 PM","M66","E","403996","14","3","23","6"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403487","1","3","0","3"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403488","2","7","0","3"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403489","3","9","0","4"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403491","4","32","0","5"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403492","6","14","0","4"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","404994","8","3","13","5"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403495","9","1","1","2"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","405627","10","7","20","5"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403993","11","1","12","4"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403994","12","1","12","4"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403995","13","2","12","4"
"2025-09-26","2025-09-26 09:00:00 PM","M66","E","403996","14","2","13","5"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403487","1","2","1","1"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403489","3","2","0","1"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403491","4","4","0","2"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403495","9","0","1","1"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","405627","10","1","1","1"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403993","11","1","3","1"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403994","12","0","1","1"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403995","13","1","5","2"
"2025-09-26","2025-09-26 12:00:00 AM","M66","E","403996","14","0","2","1"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403487","1","1","0","1"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403488","2","20","1","3"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403489","3","1","0","1"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403491","4","32","4","3"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403492","6","12","1","4"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403494","7","22","18","5"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","404994","8","3","8","4"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403495","9","3","11","3"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","405627","10","27","28","4"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403993","11","4","8","4"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403994","12","1","6","3"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403995","13","0","17","5"
"2025-09-26","2025-09-26 11:00:00 AM","M66","E","403996","14","1","43","5"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403492","6","22","0","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403494","7","4","10","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","404994","8","6","19","4"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403495","9","1","14","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","405627","10","19","72","4"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403993","11","6","28","4"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403994","12","4","11","4"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403995","13","0","20","3"
"2025-09-26","2025-09-26 02:00:00 PM","M66","E","403996","14","2","11","2"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403487","1","2","0","1"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403488","2","15","0","4"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403489","3","7","0","4"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403491","4","24","7","5"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403492","6","25","0","4"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403494","7","4","3","2"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","404994","8","0","5","2"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403495","9","1","3","3"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","405627","10","8","24","5"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403993","11","3","16","5"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403994","12","1","14","5"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403995","13","5","12","4"
"2025-09-26","2025-09-26 08:00:00 PM","M66","E","403996","14","4","4","2"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403487","1","27","1","6"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403488","2","48","1","5"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403489","3","18","0","5"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403491","4","133","10","8"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403492","6","38","1","6"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403494","7","4","27","7"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","404994","8","1","32","6"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403495","9","35","49","6"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","405627","10","65","35","7"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403993","11","3","3","3"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403994","12","8","30","7"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403995","13","0","40","6"
"2025-09-26","2025-09-26 07:00:00 AM","M66","E","403996","14","3","75","5"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403487","1","10","5","4"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403488","2","49","0","5"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403489","3","40","0","4"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403491","4","52","5","4"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403492","6","40","5","4"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403494","7","2","18","3"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","404994","8","3","38","3"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403495","9","8","10","3"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","405627","10","10","26","2"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403993","11","3","12","2"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403994","12","1","16","2"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403995","13","3","35","3"
"2025-09-26","2025-09-26 03:00:00 PM","M66","E","403996","14","22","43","5"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403487","1","18","0","5"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403488","2","43","0","8"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403489","3","26","2","6"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403491","4","72","22","10"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403492","6","43","7","9"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403494","7","6","17","7"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","404994","8","1","22","6"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403495","9","6","11","6"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","405627","10","15","41","8"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403993","11","4","33","8"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403994","12","6","23","6"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403995","13","1","33","8"
"2025-09-26","2025-09-26 05:00:00 PM","M66","E","403996","14","20","29","7"
"2025-09-26","2025-09-26 11:00:00 PM","M66","E","403487","1","8","1","2"
"2025-09-26","2025-09-26 11:00:00 PM","M66","E","403488","2","3","0","2"
"2025-09-26","2025-09-26 11:00:00 PM","M66","E","403489","3","10","0","1"
"2025-09-26","2025-09-26 11:00:00 PM","M66","E","403491","4","56","0","2"
"2025-09-26","2025-09-26 11:00:00 PM","M66","E","403492","6","32","0","2"
"2025-09-26","2025-09-26 11:00:00 PM","M66","E","403494","7","1","7","2"
